ID	NPS	Energy1	Energy2
848	12323	0.031	0.19593
849	12345	0.031	0.19574
850	12346	0.031	0.19788
851	12347	0.031	0.19814
852	12351	0.031	0.19626
853	12359	0.031	0.19572
854	12372	0.031	0.19472
855	12389	0.031	0.19646
856	12399	0.031	0.19888
857	12402	0.031	0.19645
858	12448	0.031	0.19724
859	12456	0.031	0.1863
860	12457	0.031	0.19497
861	12471	0.031	0.19831
862	12480	0.031	0.19694
863	12482	0.031	0.19578
864	12490	0.031	0.19831
865	12499	0.031	0.19232
866	12531	0.031	0.17283
867	12544	0.031	0.19458
868	12558	0.031	0.18926
869	12623	0.031	0.18868
870	12639	0.031	0.17399
871	12641	0.031	0.19802
872	12648	0.031	0.1954
873	12682	0.031	0.191
874	12709	0.031	0.1974
875	12725	0.031	0.19396
876	12738	0.031	0.1946
877	12745	0.031	0.19643
878	12754	0.030586	0.19341
879	12761	0.031	0.1986
880	12772	0.031	0.19512
881	12777	0.0305	0.19766
882	12795	0.031	0.1982
883	12803	0.031	0.19161
884	12811	0.031	0.19768
885	12857	0.031	0.19449
886	12860	0.031	0.19091
887	12865	0.031	0.19416
888	12876	0.031	0.19573
889	12899	0.031	0.19751
890	12908	0.031	0.19427
891	12913	0.030141	0.19371
892	12918	0.031	0.19599
893	12923	0.031	0.19816
894	12959	0.031	0.1987
895	12991	0.031	0.19316
896	13040	0.031	0.19581
897	13044	0.031	0.19799
898	13046	0.031	0.19755
899	13050	0.031	0.19567
900	13083	0.031	0.19307
901	13100	0.031	0.1974
902	13104	0.031	0.194
903	13115	0.031	0.18321
904	13123	0.031	0.19597
905	13146	0.031	0.19218
906	13154	0.031	0.1974
907	13157	0.031	0.1952
908	13163	0.031	0.19624
909	13165	0.031	0.19263
910	13169	0.028334	0.19384
911	13232	0.029619	0.17695
912	13236	0.031	0.19372
913	13242	0.031	0.19715
914	13252	0.031	0.19516
915	13259	0.031	0.19872
916	13294	0.031	0.19328
917	13302	0.031	0.19781
918	13303	0.031	0.1918
919	13376	0.031	0.1965
920	13384	0.031	0.19878
921	13406	0.031	0.19858
922	13413	0.031	0.19763
923	13433	0.031	0.19011
924	13450	0.031	0.19293
925	13458	0.031	0.19706
926	13462	0.031	0.19388
927	13466	0.031	0.19856
928	13491	0.031	0.19519
929	13502	0.031	0.19164
930	13515	0.031	0.19667
931	13555	0.031	0.19588
932	13557	0.031	0.19268
933	13563	0.031	0.196
934	13567	0.031	0.19322
935	13580	0.031	0.17595
936	13588	0.031	0.1988
937	13597	0.031	0.19641
938	13599	0.031	0.19325
939	13603	0.031	0.19533
940	13620	0.031	0.19234
941	13651	0.031	0.19694
942	13664	0.031	0.19566
943	13676	0.031	0.1979
944	13723	0.02972	0.1954
945	13727	0.031	0.19361
946	13754	0.031	0.19171
947	13798	0.029235	0.19859
948	13807	0.031	0.17787
949	13812	0.031	0.19597
950	13844	0.031	0.19605
951	13852	0.031	0.19806
952	13856	0.031	0.19871
953	13869	0.031	0.19798
954	13879	0.031	0.1977
955	13894	0.031	0.19554
956	13898	0.031	0.19028
957	13908	0.031	0.19584
958	13915	0.031	0.19616
959	13942	0.031	0.192
960	13952	0.031	0.19681
961	13954	0.031	0.1957
962	13956	0.031	0.19832
963	13963	0.031	0.19609
964	13982	0.031	0.19864
965	14000	0.031	0.196
966	14009	0.030885	0.18717
967	14011	0.031	0.19737
968	14015	0.031	0.19735
969	14027	0.031	0.16926
970	14043	0.031	0.19735
971	14054	0.031	0.19718
972	14055	0.031	0.19348
973	14057	0.031	0.19794
974	14067	0.031	0.19762
975	14078	0.031	0.19143
976	14089	0.031	0.1985
977	14131	0.031	0.19225
978	14132	0.028049	0.19773
979	14141	0.031	0.19839
980	14146	0.031	0.19899
981	14152	0.031	0.18848
982	14161	0.031	0.196
983	14167	0.031	0.19715
984	14186	0.031	0.19252
985	14214	0.031	0.1966
986	14242	0.031	0.192
987	14245	0.031	0.19694
988	14248	0.031	0.19624
989	14252	0.031	0.19064
990	14262	0.031	0.19526
991	14267	0.031	0.19778
992	14278	0.031	0.19867
993	14295	0.031	0.19792
994	14304	0.028252	0.19586
995	14309	0.031	0.18321
