ID	NPS	Energy1	Energy2
967	17504	0.081	0.074356
968	17506	0.081	0.086724
969	17516	0.081	0.086609
970	17530	0.081	0.10257
971	17565	0.081	0.18599
972	17566	0.081	0.20354
973	17574	0.081	0.14263
974	17593	0.081	0.079694
975	17598	0.081	0.041803
976	17601	0.081	0.05977
977	17630	0.07962	0.082111
978	17636	0.081	0.088709
979	17655	0.081	0.12369
980	17692	0.081	0.032682
981	17717	0.081	0.17817
982	17722	0.081	0.12556
983	17745	0.081	0.049389
984	17761	0.081	0.091806
985	17767	0.081	0.24832
986	17773	0.081	0.037877
987	17782	0.06241	0.2703
988	17791	0.081	0.057967
989	17795	0.081	0.077841
990	17810	0.056397	0.18589
991	17813	0.081	0.068009
992	17822	0.081	0.14165
993	17827	0.081	0.17414
