ID	NPS	Energy1	Energy2
705	15960	0.031	0.12612
706	15966	0.031	0.20779
707	16016	0.031	0.095161
708	16082	0.031	0.02614
709	16096	0.031	0.02576
710	16135	0.031	0.087178
711	16165	0.031	0.10917
712	16168	0.031	0.10708
713	16191	0.031	0.13984
714	16302	0.031	0.119
715	16304	0.031	0.031302
716	16326	0.028104	0.15127
717	16331	0.031	0.088657
718	16372	0.031	0.22526
719	16383	0.031	0.28863
720	16418	0.031	0.13452
721	16443	0.031	0.092329
722	16467	0.031	0.087354
723	16468	0.028526	0.19133
724	16528	0.031	0.067914
725	16549	0.031	0.20943
726	16550	0.031	0.063536
727	16568	0.031	0.012854
728	16570	0.031	0.16276
729	16584	0.031	0.18606
730	16614	0.031	0.043983
731	16626	0.031	0.14024
732	16648	0.031	0.084155
733	16651	0.031	0.082544
734	16680	0.031	0.044548
735	16688	0.031	0.02859
736	16718	0.031	0.088073
737	16745	0.031	0.16461
738	16782	0.031	0.052234
739	16804	0.031	0.1202
740	16827	0.031	0.028501
741	16831	0.031	0.13141
742	16863	0.031	0.13679
743	16871	0.031	0.08359
744	16874	0.031	0.020011
745	16883	0.031	0.18718
746	16955	0.027921	0.14424
747	16957	0.031	0.031056
748	16965	0.031	0.095687
749	16979	0.031	0.14958
750	16994	0.031	0.23662
751	17054	0.031	0.037138
752	17069	0.031	0.060068
753	17088	0.031	0.025641
754	17100	0.031	0.11351
755	17180	0.031	0.099099
756	17206	0.027627	0.18081
757	17209	0.031	0.076551
758	17222	0.031	0.12274
759	17253	0.031	0.089617
760	17292	0.031	0.054952
761	17299	0.031	0.080034
762	17305	0.031	0.17941
763	17313	0.028438	0.035686
764	17325	0.031	0.12619
765	17352	0.031	0.2214
766	17367	0.031	0.068246
767	17392	0.031	0.1044
768	17395	0.029624	0.19203
769	17401	0.031	0.11563
770	17403	0.031	0.096571
771	17438	0.031	0.16689
772	17441	0.031	0.20543
773	17463	0.031	0.094349
774	17476	0.031	0.21642
775	17493	0.031	0.12841
776	17504	0.031	0.074356
777	17516	0.031	0.086609
778	17530	0.031	0.10257
779	17565	0.031	0.18599
780	17566	0.031	0.20354
781	17574	0.031	0.14263
782	17593	0.031	0.079694
783	17598	0.031	0.041803
784	17601	0.031	0.05977
785	17609	0.031	0.23388
786	17636	0.031	0.088709
787	17655	0.031	0.12369
788	17692	0.031	0.032682
789	17717	0.031	0.17817
790	17722	0.031	0.12556
791	17745	0.031	0.049389
